t,variable,AS,FC,base
210,beta_Q_12,0.987511416939282,0.987511416939282,0.987511416939282
210,beta_Q_13,0.987256547875766,0.987256547875766,0.987256547875766
210,beta_Q_14,0.986996478131181,0.986996478131181,0.986996478131181
210,beta_Q_15,0.986731099457306,0.986731099457306,0.986731099457306
210,beta_Q_16,0.986460305522961,0.986460305522961,0.986460305522961
210,beta_Q_17,0.986183985227668,0.986183985227668,0.986183985227668
210,h_Q_2,98,98,98
210,h_Q_3,96.04,96.04,96.04
210,h_Q_4,94.1192,94.1192,94.1192
210,h_Q_5,92.236816,92.236816,92.236816
210,h_Q_6,90.39207968,90.39207968,90.39207968
210,h_Q_7,88.5842380864,88.5842380864,88.5842380864
210,h_Q_8,86.812553324672,86.812553324672,86.812553324672
210,h_Q_9,85.0763022581786,85.0763022581786,85.0763022581786
210,h_Q_10,83.374776213015,83.374776213015,83.374776213015
210,h_Q_11,81.7072806887547,81.7072806887547,81.7072806887547
210,h_Q_12,80.0731350749796,80.0731350749796,80.0731350749796
210,h_Q_13,78.47167237348,78.47167237348,78.47167237348
210,h_Q_14,76.9022389260104,76.9022389260104,76.9022389260104
210,h_Q_15,75.3641941474902,75.3641941474902,75.3641941474902
210,h_Q_16,73.8569102645404,73.8569102645404,73.8569102645404
210,h_Q_17,72.3797720592496,72.3797720592496,72.3797720592496
210,P_Q_1,0.3,0.3,0.3
210,P_Q_2,0.296938775510823,0.296938775510823,0.296938775510823
210,P_Q_3,0.293846951526361,0.293846951526361,0.293846951526361
210,P_Q_4,0.29072487918091,0.29072487918091,0.29072487918091
210,P_Q_5,0.287572939513351,0.287572939513351,0.287572939513351
210,P_Q_6,0.284391544190698,0.284391544190698,0.284391544190698
210,P_Q_7,0.281181136218306,0.281181136218306,0.281181136218306
210,P_Q_8,0.277942190634478,0.277942190634478,0.277942190634478
210,P_Q_9,0.274675215187111,0.274675215187111,0.274675215187111
210,P_Q_10,0.271380750989866,0.271380750989866,0.271380750989866
210,P_Q_11,0.268059373155482,0.268059373155482,0.268059373155482
210,P_Q_12,0.264711691408626,0.264711691408626,0.264711691408626
210,P_Q_13,0.261338350642435,0.261338350642435,0.261338350642435
210,P_Q_14,0.257940031684695,0.257940031684695,0.257940031684695
210,P_Q_15,0.254517451058292,0.254517451058292,0.254517451058292
210,P_Q_16,0.251071362531888,0.251071362531888,0.251071362531888
210,P_Q_17,0.247602556878238,0.247602556878238,0.247602556878238
210,L_Q,3.29869427196192,3.30363996315511,3.24847433142102
210,pi_Q,0.3,0.3,0.3
210,beta_NQ_2,0.989795918369411,0.989795918369411,0.989795918369411
210,beta_NQ_3,0.989587671804927,0.989587671804927,0.989587671804927
210,beta_NQ_4,0.989375175310705,0.989375175310705,0.989375175310705
210,beta_NQ_5,0.989158342153449,0.989158342153449,0.989158342153449
210,beta_NQ_6,0.988937083829804,0.988937083829804,0.988937083829804
210,beta_NQ_7,0.988711310030232,0.988711310030232,0.988711310030232
210,beta_NQ_8,0.988480928602147,0.988480928602147,0.988480928602147
210,beta_NQ_9,0.988245845512302,0.988245845512302,0.988245845512302
210,beta_NQ_10,0.988005964808288,0.988005964808288,0.988005964808288
210,beta_NQ_11,0.987761188579999,0.987761188579999,0.987761188579999
210,beta_NQ_12,0.987511416939282,0.987511416939282,0.987511416939282
210,beta_NQ_13,0.987256547875766,0.987256547875766,0.987256547875766
210,beta_NQ_14,0.986996478131181,0.986996478131181,0.986996478131181
210,beta_NQ_15,0.986731099457306,0.986731099457306,0.986731099457306
210,beta_NQ_16,0.986460305522961,0.986460305522961,0.986460305522961
210,beta_NQ_17,0.986183985227668,0.986183985227668,0.986183985227668
210,h_NQ_2,98,98,98
210,h_NQ_3,96.04,96.04,96.04
210,h_NQ_4,94.1192,94.1192,94.1192
210,h_NQ_5,92.236816,92.236816,92.236816
210,h_NQ_6,90.39207968,90.39207968,90.39207968
210,h_NQ_7,88.5842380864,88.5842380864,88.5842380864
210,h_NQ_8,86.812553324672,86.812553324672,86.812553324672
210,h_NQ_9,85.0763022581786,85.0763022581786,85.0763022581786
210,h_NQ_10,83.374776213015,83.374776213015,83.374776213015
210,h_NQ_11,81.7072806887547,81.7072806887547,81.7072806887547
210,h_NQ_12,80.0731350749796,80.0731350749796,80.0731350749796
210,h_NQ_13,78.47167237348,78.47167237348,78.47167237348
210,h_NQ_14,76.9022389260104,76.9022389260104,76.9022389260104
210,h_NQ_15,75.3641941474902,75.3641941474902,75.3641941474902
210,h_NQ_16,73.8569102645404,73.8569102645404,73.8569102645404
210,h_NQ_17,72.3797720592496,72.3797720592496,72.3797720592496
210,P_NQ_1,0.7,0.7,0.7
210,P_NQ_2,0.692857142858587,0.692857142858587,0.692857142858587
210,P_NQ_3,0.685642886894843,0.685642886894843,0.685642886894843
210,P_NQ_4,0.678358051422124,0.678358051422124,0.678358051422124
210,P_NQ_5,0.671003525531152,0.671003525531152,0.671003525531152
210,P_NQ_6,0.663580269778295,0.663580269778295,0.663580269778295
210,P_NQ_7,0.656089317842713,0.656089317842713,0.656089317842713
210,P_NQ_8,0.648531778147114,0.648531778147114,0.648531778147114
210,P_NQ_9,0.640908835436592,0.640908835436592,0.640908835436592
210,P_NQ_10,0.633221752309686,0.633221752309686,0.633221752309686
210,P_NQ_11,0.625471870696125,0.625471870696125,0.625471870696125
210,P_NQ_12,0.617660613286794,0.617660613286794,0.617660613286794
210,P_NQ_13,0.609789484832349,0.609789484832349,0.609789484832349
210,P_NQ_14,0.601860073930956,0.601860073930956,0.601860073930956
210,P_NQ_15,0.593874052469348,0.593874052469348,0.593874052469348
210,P_NQ_16,0.585833179241072,0.585833179241072,0.585833179241072
210,P_NQ_17,0.577739299382555,0.577739299382555,0.577739299382555
210,L_NQ,5.84213178034867,5.80985609807645,5.72270562535001
210,pi_NQ,0.7,0.7,0.7
210,y,5.7344418029018,5.72677646316145,5.66297734099313
210,nbar,12.1215675243505,12.0984268209995,11.9063410875403
210,Ptot,15.5463173343719,15.5463173343719,15.5463173343719
210,Pret,6.92207189449841,6.92207189449841,6.92207189449841
210,H,797.736164321399,797.736164321399,797.736164321399
210,cCheck,0,0,0
210,A,1,1,1
210,A_Q,2,2,2
210,xpop,1,1,1
210,h_Q_1,100,100,100
210,mig_Q_2,0,0,0
210,med_Q_2,0,0,0
210,mig_Q_3,0,0,0
210,med_Q_3,0,0,0
210,mig_Q_4,0,0,0
210,med_Q_4,0,0,0
210,mig_Q_5,0,0,0
210,med_Q_5,0,0,0
210,mig_Q_6,0,0,0
210,med_Q_6,0,0,0
210,mig_Q_7,0,0,0
210,med_Q_7,0,0,0
210,mig_Q_8,0,0,0
210,med_Q_8,0,0,0
210,mig_Q_9,0,0,0
210,med_Q_9,0,0,0
210,mig_Q_10,0,0,0
210,med_Q_10,0,0,0
210,mig_Q_11,0,0,0
210,med_Q_11,0,0,0
210,mig_Q_12,0,0,0
210,med_Q_12,0,0,0
210,mig_Q_13,0,0,0
210,med_Q_13,0,0,0
210,mig_Q_14,0,0,0
210,med_Q_14,0,0,0
210,mig_Q_15,0,0,0
210,med_Q_15,0,0,0
210,mig_Q_16,0,0,0
210,med_Q_16,0,0,0
210,mig_Q_17,0,0,0
210,med_Q_17,0,0,0
210,h_NQ_1,100,100,100
210,mig_NQ_2,0,0,0
210,med_NQ_2,0,0,0
210,mig_NQ_3,0,0,0
210,med_NQ_3,0,0,0
210,mig_NQ_4,0,0,0
210,med_NQ_4,0,0,0
210,mig_NQ_5,0,0,0
210,med_NQ_5,0,0,0
210,mig_NQ_6,0,0,0
210,med_NQ_6,0,0,0
210,mig_NQ_7,0,0,0
210,med_NQ_7,0,0,0
210,mig_NQ_8,0,0,0
210,med_NQ_8,0,0,0
210,mig_NQ_9,0,0,0
210,med_NQ_9,0,0,0
210,mig_NQ_10,0,0,0
210,med_NQ_10,0,0,0
210,mig_NQ_11,0,0,0
210,med_NQ_11,0,0,0
210,mig_NQ_12,0,0,0
210,med_NQ_12,0,0,0
210,mig_NQ_13,0,0,0
210,med_NQ_13,0,0,0
210,mig_NQ_14,0,0,0
210,med_NQ_14,0,0,0
210,mig_NQ_15,0,0,0
210,med_NQ_15,0,0,0
210,mig_NQ_16,0,0,0
210,med_NQ_16,0,0,0
210,mig_NQ_17,0,0,0
210,med_NQ_17,0,0,0
211,beta_Q_2,0.989795918369411,0.989795918369411,0.989795918369411
211,beta_Q_3,0.989587671804927,0.989587671804927,0.989587671804927
211,beta_Q_4,0.989375175310705,0.989375175310705,0.989375175310705
211,beta_Q_5,0.989158342153449,0.989158342153449,0.989158342153449
211,beta_Q_6,0.988937083829804,0.988937083829804,0.988937083829804
211,beta_Q_7,0.988711310030232,0.988711310030232,0.988711310030232
211,beta_Q_8,0.988480928602147,0.988480928602147,0.988480928602147
211,beta_Q_9,0.988245845512302,0.988245845512302,0.988245845512302
211,beta_Q_10,0.988005964808288,0.988005964808288,0.988005964808288
211,beta_Q_11,0.987761188579999,0.987761188579999,0.987761188579999
211,beta_Q_12,0.987511416939282,0.987511416939282,0.987511416939282
211,beta_Q_13,0.987256547875766,0.987256547875766,0.987256547875766
211,beta_Q_14,0.986996478131181,0.986996478131181,0.986996478131181
211,beta_Q_15,0.986731099457306,0.986731099457306,0.986731099457306
211,beta_Q_16,0.986460305522961,0.986460305522961,0.986460305522961
211,beta_Q_17,0.986183985227668,0.986183985227668,0.986183985227668
211,h_Q_2,98,98,98
211,h_Q_3,96.04,96.04,96.04
211,h_Q_4,94.1192,94.1192,94.1192
211,h_Q_5,92.236816,92.236816,92.236816
211,h_Q_6,90.39207968,90.39207968,90.39207968
211,h_Q_7,88.5842380864,88.5842380864,88.5842380864
211,h_Q_8,86.812553324672,86.812553324672,86.812553324672
211,h_Q_9,85.0763022581786,85.0763022581786,85.0763022581786
211,h_Q_10,83.374776213015,83.374776213015,83.374776213015
211,h_Q_11,81.7072806887547,81.7072806887547,81.7072806887547
211,h_Q_12,80.0731350749796,80.0731350749796,80.0731350749796
211,h_Q_13,78.47167237348,78.47167237348,78.47167237348
211,h_Q_14,76.9022389260104,76.9022389260104,76.9022389260104
211,h_Q_15,75.3641941474902,75.3641941474902,75.3641941474902
211,h_Q_16,73.8569102645404,73.8569102645404,73.8569102645404
211,h_Q_17,72.3797720592496,72.3797720592496,72.3797720592496
211,P_Q_1,0.3,0.3,0.3
211,P_Q_2,0.296938775510823,0.296938775510823,0.296938775510823
211,P_Q_3,0.293846951526361,0.293846951526361,0.293846951526361
211,P_Q_4,0.29072487918091,0.29072487918091,0.29072487918091
211,P_Q_5,0.287572939513351,0.287572939513351,0.287572939513351
211,P_Q_6,0.284391544190698,0.284391544190698,0.284391544190698
211,P_Q_7,0.281181136218306,0.281181136218306,0.281181136218306
211,P_Q_8,0.277942190634478,0.277942190634478,0.277942190634478
211,P_Q_9,0.274675215187111,0.274675215187111,0.274675215187111
211,P_Q_10,0.271380750989866,0.271380750989866,0.271380750989866
211,P_Q_11,0.268059373155482,0.268059373155482,0.268059373155482
211,P_Q_12,0.264711691408626,0.264711691408626,0.264711691408626
211,P_Q_13,0.261338350642435,0.261338350642435,0.261338350642435
211,P_Q_14,0.257940031684695,0.257940031684695,0.257940031684695
211,P_Q_15,0.254517451058292,0.254517451058292,0.254517451058292
211,P_Q_16,0.251071362531888,0.251071362531888,0.251071362531888
211,P_Q_17,0.247602556878238,0.247602556878238,0.247602556878238
211,L_Q,3.29869427196192,3.30363996315511,3.24847433142102
211,pi_Q,0.3,0.3,0.3
211,beta_NQ_2,0.989795918369411,0.989795918369411,0.989795918369411
211,beta_NQ_3,0.989587671804927,0.989587671804927,0.989587671804927
211,beta_NQ_4,0.989375175310705,0.989375175310705,0.989375175310705
211,beta_NQ_5,0.989158342153449,0.989158342153449,0.989158342153449
211,beta_NQ_6,0.988937083829804,0.988937083829804,0.988937083829804
211,beta_NQ_7,0.988711310030232,0.988711310030232,0.988711310030232
211,beta_NQ_8,0.988480928602147,0.988480928602147,0.988480928602147
211,beta_NQ_9,0.988245845512302,0.988245845512302,0.988245845512302
211,beta_NQ_10,0.988005964808288,0.988005964808288,0.988005964808288
211,beta_NQ_11,0.987761188579999,0.987761188579999,0.987761188579999
211,beta_NQ_12,0.987511416939282,0.987511416939282,0.987511416939282
211,beta_NQ_13,0.987256547875766,0.987256547875766,0.987256547875766
211,beta_NQ_14,0.986996478131181,0.986996478131181,0.986996478131181
211,beta_NQ_15,0.986731099457306,0.986731099457306,0.986731099457306
211,beta_NQ_16,0.986460305522961,0.986460305522961,0.986460305522961
211,beta_NQ_17,0.986183985227668,0.986183985227668,0.986183985227668
211,h_NQ_2,98,98,98
211,h_NQ_3,96.04,96.04,96.04
211,h_NQ_4,94.1192,94.1192,94.1192
211,h_NQ_5,92.236816,92.236816,92.236816
211,h_NQ_6,90.39207968,90.39207968,90.39207968
211,h_NQ_7,88.5842380864,88.5842380864,88.5842380864
211,h_NQ_8,86.812553324672,86.812553324672,86.812553324672
211,h_NQ_9,85.0763022581786,85.0763022581786,85.0763022581786
211,h_NQ_10,83.374776213015,83.374776213015,83.374776213015
211,h_NQ_11,81.7072806887547,81.7072806887547,81.7072806887547
211,h_NQ_12,80.0731350749796,80.0731350749796,80.0731350749796
211,h_NQ_13,78.47167237348,78.47167237348,78.47167237348
211,h_NQ_14,76.9022389260104,76.9022389260104,76.9022389260104
211,h_NQ_15,75.3641941474902,75.3641941474902,75.3641941474902
211,h_NQ_16,73.8569102645404,73.8569102645404,73.8569102645404
211,h_NQ_17,72.3797720592496,72.3797720592496,72.3797720592496
211,P_NQ_1,0.7,0.7,0.7
211,P_NQ_2,0.692857142858587,0.692857142858587,0.692857142858587
211,P_NQ_3,0.685642886894843,0.685642886894843,0.685642886894843
211,P_NQ_4,0.678358051422124,0.678358051422124,0.678358051422124
211,P_NQ_5,0.671003525531152,0.671003525531152,0.671003525531152
211,P_NQ_6,0.663580269778295,0.663580269778295,0.663580269778295
211,P_NQ_7,0.656089317842713,0.656089317842713,0.656089317842713
211,P_NQ_8,0.648531778147114,0.648531778147114,0.648531778147114
211,P_NQ_9,0.640908835436592,0.640908835436592,0.640908835436592
211,P_NQ_10,0.633221752309686,0.633221752309686,0.633221752309686
211,P_NQ_11,0.625471870696125,0.625471870696125,0.625471870696125
211,P_NQ_12,0.617660613286794,0.617660613286794,0.617660613286794
211,P_NQ_13,0.609789484832349,0.609789484832349,0.609789484832349
211,P_NQ_14,0.601860073930956,0.601860073930956,0.601860073930956
211,P_NQ_15,0.593874052469348,0.593874052469348,0.593874052469348
211,P_NQ_16,0.585833179241072,0.585833179241072,0.585833179241072
211,P_NQ_17,0.577739299382555,0.577739299382555,0.577739299382555
211,L_NQ,5.84213178034867,5.80985609807645,5.72270562535001
211,pi_NQ,0.7,0.7,0.7
211,y,5.7344418029018,5.72677646316145,5.66297734099313
211,nbar,12.1215675243505,12.0984268209995,11.9063410875403
211,Ptot,15.5463173343719,15.5463173343719,15.5463173343719
211,Pret,6.92207189449841,6.92207189449841,6.92207189449841
211,H,797.736164321399,797.736164321399,797.736164321399
211,cCheck,0,0,0
211,A,1,1,1
211,A_Q,2,2,2
211,xpop,1,1,1
211,h_Q_1,100,100,100
211,mig_Q_2,0,0,0
211,med_Q_2,0,0,0
211,mig_Q_3,0,0,0
211,med_Q_3,0,0,0
211,mig_Q_4,0,0,0
211,med_Q_4,0,0,0
211,mig_Q_5,0,0,0
211,med_Q_5,0,0,0
211,mig_Q_6,0,0,0
211,med_Q_6,0,0,0
211,mig_Q_7,0,0,0
211,med_Q_7,0,0,0
211,mig_Q_8,0,0,0
211,med_Q_8,0,0,0
211,mig_Q_9,0,0,0
211,med_Q_9,0,0,0
211,mig_Q_10,0,0,0
211,med_Q_10,0,0,0
211,mig_Q_11,0,0,0
211,med_Q_11,0,0,0
211,mig_Q_12,0,0,0
211,med_Q_12,0,0,0
211,mig_Q_13,0,0,0
211,med_Q_13,0,0,0
211,mig_Q_14,0,0,0
211,med_Q_14,0,0,0
211,mig_Q_15,0,0,0
211,med_Q_15,0,0,0
211,mig_Q_16,0,0,0
211,med_Q_16,0,0,0
211,mig_Q_17,0,0,0
211,med_Q_17,0,0,0
211,h_NQ_1,100,100,100
211,mig_NQ_2,0,0,0
211,med_NQ_2,0,0,0
211,mig_NQ_3,0,0,0
211,med_NQ_3,0,0,0
211,mig_NQ_4,0,0,0
211,med_NQ_4,0,0,0
211,mig_NQ_5,0,0,0
211,med_NQ_5,0,0,0
211,mig_NQ_6,0,0,0
211,med_NQ_6,0,0,0
211,mig_NQ_7,0,0,0
211,med_NQ_7,0,0,0
211,mig_NQ_8,0,0,0
211,med_NQ_8,0,0,0
211,mig_NQ_9,0,0,0
211,med_NQ_9,0,0,0
211,mig_NQ_10,0,0,0
211,med_NQ_10,0,0,0
211,mig_NQ_11,0,0,0
211,med_NQ_11,0,0,0
211,mig_NQ_12,0,0,0
211,med_NQ_12,0,0,0
211,mig_NQ_13,0,0,0
211,med_NQ_13,0,0,0
211,mig_NQ_14,0,0,0
211,med_NQ_14,0,0,0
211,mig_NQ_15,0,0,0
211,med_NQ_15,0,0,0
211,mig_NQ_16,0,0,0
211,med_NQ_16,0,0,0
211,mig_NQ_17,0,0,0
211,med_NQ_17,0,0,0
212,beta_Q_2,0.989795918369411,0.989795918369411,0.989795918369411
212,beta_Q_3,0.989587671804927,0.989587671804927,0.989587671804927
212,beta_Q_4,0.989375175310705,0.989375175310705,0.989375175310705
212,beta_Q_5,0.989158342153449,0.989158342153449,0.989158342153449
212,beta_Q_6,0.988937083829804,0.988937083829804,0.988937083829804
212,beta_Q_7,0.988711310030232,0.988711310030232,0.988711310030232
212,beta_Q_8,0.988480928602147,0.988480928602147,0.988480928602147
212,beta_Q_9,0.988245845512302,0.988245845512302,0.988245845512302
212,beta_Q_10,0.988005964808288,0.988005964808288,0.988005964808288
212,beta_Q_11,0.987761188579999,0.987761188579999,0.987761188579999
212,beta_Q_12,0.987511416939282,0.987511416939282,0.987511416939282
212,beta_Q_13,0.987256547875766,0.987256547875766,0.987256547875766
212,beta_Q_14,0.986996478131181,0.986996478131181,0.986996478131181
212,beta_Q_15,0.986731099457306,0.986731099457306,0.986731099457306
212,beta_Q_16,0.986460305522961,0.986460305522961,0.986460305522961
212,beta_Q_17,0.986183985227668,0.986183985227668,0.986183985227668
212,h_Q_2,98,98,98
212,h_Q_3,96.04,96.04,96.04
212,h_Q_4,94.1192,94.1192,94.1192
212,h_Q_5,92.236816,92.236816,92.236816
212,h_Q_6,90.39207968,90.39207968,90.39207968
212,h_Q_7,88.5842380864,88.5842380864,88.5842380864
212,h_Q_8,86.812553324672,86.812553324672,86.812553324672
212,h_Q_9,85.0763022581786,85.0763022581786,85.0763022581786
212,h_Q_10,83.374776213015,83.374776213015,83.374776213015
212,h_Q_11,81.7072806887547,81.7072806887547,81.7072806887547
212,h_Q_12,80.0731350749796,80.0731350749796,80.0731350749796
212,h_Q_13,78.47167237348,78.47167237348,78.47167237348
212,h_Q_14,76.9022389260104,76.9022389260104,76.9022389260104
212,h_Q_15,75.3641941474902,75.3641941474902,75.3641941474902
212,h_Q_16,73.8569102645404,73.8569102645404,73.8569102645404
212,h_Q_17,72.3797720592496,72.3797720592496,72.3797720592496
212,P_Q_1,0.3,0.3,0.3
212,P_Q_2,0.296938775510823,0.296938775510823,0.296938775510823
212,P_Q_3,0.293846951526361,0.293846951526361,0.293846951526361
212,P_Q_4,0.29072487918091,0.29072487918091,0.29072487918091
212,P_Q_5,0.287572939513351,0.287572939513351,0.287572939513351
212,P_Q_6,0.284391544190698,0.284391544190698,0.284391544190698
212,P_Q_7,0.281181136218306,0.281181136218306,0.281181136218306
212,P_Q_8,0.277942190634478,0.277942190634478,0.277942190634478
212,P_Q_9,0.274675215187111,0.274675215187111,0.274675215187111
212,P_Q_10,0.271380750989866,0.271380750989866,0.271380750989866
212,P_Q_11,0.268059373155482,0.268059373155482,0.268059373155482
212,P_Q_12,0.264711691408626,0.264711691408626,0.264711691408626
212,P_Q_13,0.261338350642435,0.261338350642435,0.261338350642435
212,P_Q_14,0.257940031684695,0.257940031684695,0.257940031684695
212,P_Q_15,0.254517451058292,0.254517451058292,0.254517451058292
212,P_Q_16,0.251071362531888,0.251071362531888,0.251071362531888
212,P_Q_17,0.247602556878238,0.247602556878238,0.247602556878238
212,L_Q,3.29869427196192,3.30363996315511,3.24847433142102
212,pi_Q,0.3,0.3,0.3
212,beta_NQ_2,0.989795918369411,0.989795918369411,0.989795918369411
212,beta_NQ_3,0.989587671804927,0.989587671804927,0.989587671804927
212,beta_NQ_4,0.989375175310705,0.989375175310705,0.989375175310705
212,beta_NQ_5,0.989158342153449,0.989158342153449,0.989158342153449
212,beta_NQ_6,0.988937083829804,0.988937083829804,0.988937083829804
212,beta_NQ_7,0.988711310030232,0.988711310030232,0.988711310030232
212,beta_NQ_8,0.988480928602147,0.988480928602147,0.988480928602147
212,beta_NQ_9,0.988245845512302,0.988245845512302,0.988245845512302
212,beta_NQ_10,0.988005964808288,0.988005964808288,0.988005964808288
212,beta_NQ_11,0.987761188579999,0.987761188579999,0.987761188579999
212,beta_NQ_12,0.987511416939282,0.987511416939282,0.987511416939282
212,beta_NQ_13,0.987256547875766,0.987256547875766,0.987256547875766
212,beta_NQ_14,0.986996478131181,0.986996478131181,0.986996478131181
212,beta_NQ_15,0.986731099457306,0.986731099457306,0.986731099457306
212,beta_NQ_16,0.986460305522961,0.986460305522961,0.986460305522961
212,beta_NQ_17,0.986183985227668,0.986183985227668,0.986183985227668
212,h_NQ_2,98,98,98
212,h_NQ_3,96.04,96.04,96.04
212,h_NQ_4,94.1192,94.1192,94.1192
212,h_NQ_5,92.236816,92.236816,92.236816
212,h_NQ_6,90.39207968,90.39207968,90.39207968
212,h_NQ_7,88.5842380864,88.5842380864,88.5842380864
212,h_NQ_8,86.812553324672,86.812553324672,86.812553324672
212,h_NQ_9,85.0763022581786,85.0763022581786,85.0763022581786
212,h_NQ_10,83.374776213015,83.374776213015,83.374776213015
212,h_NQ_11,81.7072806887547,81.7072806887547,81.7072806887547
212,h_NQ_12,80.0731350749796,80.0731350749796,80.0731350749796
212,h_NQ_13,78.47167237348,78.47167237348,78.47167237348
212,h_NQ_14,76.9022389260104,76.9022389260104,76.9022389260104
212,h_NQ_15,75.3641941474902,75.3641941474902,75.3641941474902
212,h_NQ_16,73.8569102645404,73.8569102645404,73.8569102645404
212,h_NQ_17,72.3797720592496,72.3797720592496,72.3797720592496
212,P_NQ_1,0.7,0.7,0.7
212,P_NQ_2,0.692857142858587,0.692857142858587,0.692857142858587
212,P_NQ_3,0.685642886894843,0.685642886894843,0.685642886894843
212,P_NQ_4,0.678358051422124,0.678358051422124,0.678358051422124
212,P_NQ_5,0.671003525531152,0.671003525531152,0.671003525531152
212,P_NQ_6,0.663580269778295,0.663580269778295,0.663580269778295
212,P_NQ_7,0.656089317842713,0.656089317842713,0.656089317842713
212,P_NQ_8,0.648531778147114,0.648531778147114,0.648531778147114
212,P_NQ_9,0.640908835436592,0.640908835436592,0.640908835436592
212,P_NQ_10,0.633221752309686,0.633221752309686,0.633221752309686
212,P_NQ_11,0.625471870696125,0.625471870696125,0.625471870696125
212,P_NQ_12,0.617660613286794,0.617660613286794,0.617660613286794
212,P_NQ_13,0.609789484832349,0.609789484832349,0.609789484832349
212,P_NQ_14,0.601860073930956,0.601860073930956,0.601860073930956
212,P_NQ_15,0.593874052469348,0.593874052469348,0.593874052469348
212,P_NQ_16,0.585833179241072,0.585833179241072,0.585833179241072
212,P_NQ_17,0.577739299382555,0.577739299382555,0.577739299382555
212,L_NQ,5.84213178034867,5.80985609807645,5.72270562535001
212,pi_NQ,0.7,0.7,0.7
212,y,5.7344418029018,5.72677646316145,5.66297734099313
212,nbar,12.1215675243505,12.0984268209995,11.9063410875403
212,Ptot,15.5463173343719,15.5463173343719,15.5463173343719
212,Pret,6.92207189449841,6.92207189449841,6.92207189449841
212,H,797.736164321399,797.736164321399,797.736164321399
212,cCheck,0,0,0
212,A,1,1,1
212,A_Q,2,2,2
212,xpop,1,1,1
212,h_Q_1,100,100,100
212,mig_Q_2,0,0,0
212,med_Q_2,0,0,0
212,mig_Q_3,0,0,0
212,med_Q_3,0,0,0
212,mig_Q_4,0,0,0
212,med_Q_4,0,0,0
212,mig_Q_5,0,0,0
212,med_Q_5,0,0,0
212,mig_Q_6,0,0,0
212,med_Q_6,0,0,0
212,mig_Q_7,0,0,0
212,med_Q_7,0,0,0
212,mig_Q_8,0,0,0
212,med_Q_8,0,0,0
212,mig_Q_9,0,0,0
212,med_Q_9,0,0,0
212,mig_Q_10,0,0,0
212,med_Q_10,0,0,0
212,mig_Q_11,0,0,0
212,med_Q_11,0,0,0
212,mig_Q_12,0,0,0
212,med_Q_12,0,0,0
212,mig_Q_13,0,0,0
212,med_Q_13,0,0,0
212,mig_Q_14,0,0,0
212,med_Q_14,0,0,0
212,mig_Q_15,0,0,0
212,med_Q_15,0,0,0
212,mig_Q_16,0,0,0
212,med_Q_16,0,0,0
212,mig_Q_17,0,0,0
212,med_Q_17,0,0,0
212,h_NQ_1,100,100,100
212,mig_NQ_2,0,0,0
212,med_NQ_2,0,0,0
212,mig_NQ_3,0,0,0
212,med_NQ_3,0,0,0
212,mig_NQ_4,0,0,0
212,med_NQ_4,0,0,0
212,mig_NQ_5,0,0,0
212,med_NQ_5,0,0,0
212,mig_NQ_6,0,0,0
212,med_NQ_6,0,0,0
212,mig_NQ_7,0,0,0
212,med_NQ_7,0,0,0
212,mig_NQ_8,0,0,0
212,med_NQ_8,0,0,0
212,mig_NQ_9,0,0,0
212,med_NQ_9,0,0,0
212,mig_NQ_10,0,0,0
212,med_NQ_10,0,0,0
212,mig_NQ_11,0,0,0
212,med_NQ_11,0,0,0
212,mig_NQ_12,0,0,0
212,med_NQ_12,0,0,0
212,mig_NQ_13,0,0,0
212,med_NQ_13,0,0,0
212,mig_NQ_14,0,0,0
212,med_NQ_14,0,0,0
212,mig_NQ_15,0,0,0
212,med_NQ_15,0,0,0
212,mig_NQ_16,0,0,0
212,med_NQ_16,0,0,0
212,mig_NQ_17,0,0,0
212,med_NQ_17,0,0,0
213,beta_Q_2,0.989795918369411,0.989795918369411,0.989795918369411
213,beta_Q_3,0.989587671804927,0.989587671804927,0.989587671804927
213,beta_Q_4,0.989375175310705,0.989375175310705,0.989375175310705
213,beta_Q_5,0.989158342153449,0.989158342153449,0.989158342153449
213,beta_Q_6,0.988937083829804,0.988937083829804,0.988937083829804
213,beta_Q_7,0.988711310030232,0.988711310030232,0.988711310030232
213,beta_Q_8,0.988480928602147,0.988480928602147,0.988480928602147
213,beta_Q_9,0.988245845512302,0.988245845512302,0.988245845512302
213,beta_Q_10,0.988005964808288,0.988005964808288,0.988005964808288
213,beta_Q_11,0.987761188579999,0.987761188579999,0.987761188579999
213,beta_Q_12,0.987511416939282,0.987511416939282,0.987511416939282
213,beta_Q_13,0.987256547875766,0.987256547875766,0.987256547875766
213,beta_Q_14,0.986996478131181,0.986996478131181,0.986996478131181
213,beta_Q_15,0.986731099457306,0.986731099457306,0.986731099457306
213,beta_Q_16,0.986460305522961,0.986460305522961,0.986460305522961
213,beta_Q_17,0.986183985227668,0.986183985227668,0.986183985227668
213,h_Q_2,98,98,98
213,h_Q_3,96.04,96.04,96.04
213,h_Q_4,94.1192,94.1192,94.1192
213,h_Q_5,92.236816,92.236816,92.236816
213,h_Q_6,90.39207968,90.39207968,90.39207968
213,h_Q_7,88.5842380864,88.5842380864,88.5842380864
213,h_Q_8,86.812553324672,86.812553324672,86.812553324672
213,h_Q_9,85.0763022581786,85.0763022581786,85.0763022581786
213,h_Q_10,83.374776213015,83.374776213015,83.374776213015
