mod,variable,value
age_70,P_Q_3,0.292274067080171
age_70,P_Q_4,0.286068462691772
age_70,P_Q_5,0.278348087347744
age_70,P_Q_6,0.26918465729617
age_70,P_Q_7,0.258679356870069
age_70,P_Q_8,0.246962380963715
age_70,P_Q_9,0.234191207892234
age_70,P_Q_10,0.220546468368971
age_70,P_Q_11,0.206231259228563
age_70,P_Q_12,0.191466177857372
age_70,P_Q_13,0.176483800963285
age_70,P_Q_14,0.161520068385231
age_70,P_Q_15,0.14677543609162
age_70,P_Q_16,0.132435304187022
age_70,P_Q_17,0.118665055052971
age_70,welf_Q_1,-21.0874004426389
age_70,welf_Q_2,-17.0751188692776
age_70,welf_Q_3,-15.2184194048717
age_70,welf_Q_4,-13.5104787726042
age_70,welf_Q_5,-11.9350454633768
age_70,welf_Q_6,-10.4777377368896
age_70,welf_Q_7,-9.1255793342296
age_70,welf_Q_8,-7.86598942441978
age_70,welf_Q_9,-6.68565956238476
age_70,welf_Q_10,-5.56977635746067
age_70,welf_Q_11,-4.79308705516392
age_70,welf_Q_12,-4.06898517631404
age_70,welf_Q_13,-3.37200025933979
age_70,welf_Q_14,-2.69984503437023
age_70,welf_Q_15,-2.04071796436855
age_70,welf_Q_16,-1.38142536720693
age_70,welf_Q_17,-0.706957555931163
age_70,a_Q_1,1.27836231924619
age_70,a_Q_2,1.27825984915634
age_70,a_Q_3,1.28645495522223
age_70,a_Q_4,1.29679861878958
age_70,a_Q_5,1.29968900719347
age_70,a_Q_6,1.28627844647648
age_70,a_Q_7,1.25371669854087
age_70,a_Q_8,1.20697452742854
age_70,a_Q_9,1.15581684593799
age_70,a_Q_10,1.10938836150742
age_70,a_Q_11,1.07294053132315
age_70,ih_Q_1,0.00809539045596793
age_70,ih_Q_2,0.0092017095385372
age_70,ih_Q_3,0.0110791770291321
age_70,ih_Q_4,0.0127344540915392
age_70,ih_Q_5,0.0152689388010817
age_70,ih_Q_6,0.0180442463637019
age_70,ih_Q_7,0.0215153656591115
age_70,ih_Q_8,0.0262238816905592
age_70,ih_Q_9,0.0324069745471664
age_70,ih_Q_10,0.0394590068663101
age_70,ih_Q_11,0.0500487791797242
age_70,ih_Q_12,0.0644785959225328
age_70,ih_Q_13,0.0837135610806634
age_70,ih_Q_14,0.107758060964017
age_70,ih_Q_15,0.118583121532021
age_70,ih_Q_16,0.131423335211198
age_70,ih_Q_17,0.146674093465836
age_70,L_Q,3.04495195920905
age_70,MPL_Q,0.391908712850425
age_70,penind_Q,0.22669012114408
age_70,pi_Q,0.3
age_70,Psc_Q,2.88940840853981
age_70,k_NQ_1,0
age_70,k_NQ_2,0.068386512294453
age_70,k_NQ_3,0.139113372553186
age_70,k_NQ_4,0.212386612572176
age_70,k_NQ_5,0.287510757909074
age_70,k_NQ_6,0.362182224567153
age_70,k_NQ_7,0.432231761701218
age_70,k_NQ_8,0.492062065737642
age_70,k_NQ_9,0.535450018863804
age_70,k_NQ_10,0.556097849886457
age_70,k_NQ_11,0.596064080475811
age_70,k_NQ_12,0.614511842424208
age_70,k_NQ_13,0.614761537578615
age_70,k_NQ_14,0.586357635580577
age_70,k_NQ_15,0.521461938108656
age_70,k_NQ_16,0.410463223421727
age_70,k_NQ_17,0.241524426767665
age_70,c_NQ_1,0.0991063568007584
age_70,c_NQ_2,0.112452783103447
age_70,c_NQ_3,0.127132287659866
age_70,c_NQ_4,0.143184660390423
age_70,c_NQ_5,0.16063105031461
age_70,c_NQ_6,0.179469935099327
age_70,c_NQ_7,0.199673386943785
age_70,c_NQ_8,0.221183998295631
age_70,c_NQ_9,0.243912687966843
age_70,c_NQ_10,0.267736905065405
age_70,c_NQ_11,0.292504125030611
age_70,c_NQ_12,0.318037167580153
age_70,c_NQ_13,0.344144286182149
age_70,c_NQ_14,0.370631638780914
age_70,c_NQ_15,0.397265863847846
age_70,c_NQ_16,0.423807863458983
age_70,c_NQ_17,0.450024222947353
age_70,lab_NQ_1,0.939981621915389
age_70,lab_NQ_2,0.932112989027953
age_70,lab_NQ_3,0.923882311960149
age_70,lab_NQ_4,0.915078693581702
age_70,lab_NQ_5,0.905188407734934
age_70,lab_NQ_6,0.893520969834499
age_70,lab_NQ_7,0.879479141563146
age_70,lab_NQ_8,0.862840768556325
age_70,lab_NQ_9,0.84392896080074
age_70,lab_NQ_10,1.17313231480069
age_70,lab_NQ_11,1.18313270070767
age_70,w_NQ_1,0.28313969440302
age_70,w_NQ_2,0.284219599550768
age_70,w_NQ_3,0.287480940713766
age_70,w_NQ_4,0.291284603671003
age_70,w_NQ_5,0.293063548426678
age_70,w_NQ_6,0.290455800946307
age_70,w_NQ_7,0.282697370188247
age_70,w_NQ_8,0.271108475725532
age_70,w_NQ_9,0.258287562121186
age_70,w_NQ_10,0.246671219519275
age_70,w_NQ_11,0.237641590007586
age_70,beta_NQ_2,0.98974153600135
age_70,beta_NQ_3,0.984344755503832
age_70,beta_NQ_4,0.97876785836529
age_70,beta_NQ_5,0.973012140970094
age_70,beta_NQ_6,0.967079241898558
age_70,beta_NQ_7,0.96097362854324
age_70,beta_NQ_8,0.954704634926707
age_70,beta_NQ_9,0.948286969773922
age_70,beta_NQ_10,0.941736755849769
age_70,beta_NQ_11,0.935092095347185
age_70,beta_NQ_12,0.928405221272361
age_70,beta_NQ_13,0.921749224527546
age_70,beta_NQ_14,0.915211863658994
age_70,beta_NQ_15,0.908713310729632
age_70,beta_NQ_16,0.902298829514993
age_70,beta_NQ_17,0.896022822474853
age_70,h_NQ_2,98.0920170953854
age_70,h_NQ_3,96.240968523769
age_70,h_NQ_4,94.443493694209
age_70,h_NQ_5,92.7073132083356
age_70,h_NQ_6,91.0336094078059
age_70,h_NQ_7,89.4280908762409
age_70,h_NQ_8,87.9017678756217
age_70,h_NQ_9,86.4678022635809
age_70,h_NQ_10,85.1330362869724
age_70,h_NQ_11,83.9308633530302
age_70,h_NQ_12,82.8970320451949
age_70,h_NQ_13,82.0762270150977
age_70,h_NQ_14,81.5122830844359
age_70,h_NQ_15,81.0678686380674
age_70,h_NQ_16,80.760744617418
age_70,h_NQ_17,80.612270659728
age_70,lamda_NQ_1,29.1372530204891
age_70,lamda_NQ_2,24.1071327919357
age_70,lamda_NQ_3,20.0547420236558
age_70,lamda_NQ_4,16.7786158902847
age_70,lamda_NQ_5,14.1207129283846
age_70,lamda_NQ_6,11.9567545469379
age_70,lamda_NQ_7,10.1887427140462
age_70,lamda_NQ_8,8.73917258238389
age_70,lamda_NQ_9,7.54656442983865
age_70,lamda_NQ_10,6.56203457601257
age_70,lamda_NQ_11,5.74649297308847
age_70,lamda_NQ_12,5.06855375847753
age_70,lamda_NQ_13,4.50287641477476
age_70,lamda_NQ_14,4.02890602742986
age_70,lamda_NQ_15,3.63060498415625
age_70,lamda_NQ_16,3.29493883368787
age_70,lamda_NQ_17,3.01125155017266
age_70,pen_NQ_12,0.163324793669729
age_70,pen_NQ_13,0.163324793669729
age_70,pen_NQ_14,0.163324793669729
age_70,pen_NQ_15,0.163324793669729
age_70,pen_NQ_16,0.163324793669729
age_70,pen_NQ_17,0.163324793669729
age_70,P_NQ_1,0.7
age_70,P_NQ_2,0.692819075200945
age_70,P_NQ_3,0.681972823187065
age_70,P_NQ_4,0.667493079614134
age_70,P_NQ_5,0.64947887047807
age_70,P_NQ_6,0.628097533691064
age_70,P_NQ_7,0.603585166030161
age_70,P_NQ_8,0.576245555582001
age_70,P_NQ_9,0.546446151748546
age_70,P_NQ_10,0.514608426194266
age_70,P_NQ_11,0.481206271533313
age_70,P_NQ_12,0.446754415000534
age_70,P_NQ_13,0.411795535580999
age_70,P_NQ_14,0.37688015956554
age_70,P_NQ_15,0.342476017547114
age_70,P_NQ_16,0.309015709769717
age_70,P_NQ_17,0.276885128456932
age_70,welf_NQ_1,-21.0874004426389
age_70,welf_NQ_2,-18.9619208571146
age_70,welf_NQ_3,-17.0078883411206
age_70,welf_NQ_4,-15.2073386013482
age_70,welf_NQ_5,-13.5441884143266
age_70,welf_NQ_6,-12.0043385161264
age_70,welf_NQ_7,-10.5751346040186
age_70,welf_NQ_8,-9.24428118542044
age_70,welf_NQ_9,-7.99868814622412
age_70,welf_NQ_10,-6.82372174642376
age_70,welf_NQ_11,-5.94545667452272
age_70,welf_NQ_12,-5.11813698521502
age_70,welf_NQ_13,-4.28650475558925
age_70,welf_NQ_14,-3.46921022256005
age_70,welf_NQ_15,-2.65092581378756
age_70,welf_NQ_16,-1.81412488051235
age_70,welf_NQ_17,-0.938453868894592
age_70,a_NQ_1,1.06091582923792
age_70,a_NQ_2,1.06496220100411
age_70,a_NQ_3,1.07718234721733
age_70,a_NQ_4,1.09143455671033
age_70,a_NQ_5,1.09810020864097
age_70,a_NQ_6,1.08832905809136
age_70,a_NQ_7,1.05925845384907
age_70,a_NQ_8,1.01583521852778
age_70,a_NQ_9,0.967795644928533
age_70,a_NQ_10,0.924269562263922
age_70,a_NQ_11,0.890435814928343
age_70,ih_NQ_1,0.00809539045596793
age_70,ih_NQ_2,0.0092017095385372
age_70,ih_NQ_3,0.0110791770291321
age_70,ih_NQ_4,0.0127344540915392
age_70,ih_NQ_5,0.0152689388010817
age_70,ih_NQ_6,0.0180442463637019
age_70,ih_NQ_7,0.0215153656591115
age_70,ih_NQ_8,0.0262238816905592
age_70,ih_NQ_9,0.0324069745471664
age_70,ih_NQ_10,0.0394590068663101
age_70,ih_NQ_11,0.0500487791797242
age_70,ih_NQ_12,0.0644785959225328
age_70,ih_NQ_13,0.0837135610806634
age_70,ih_NQ_14,0.107758060964017
age_70,ih_NQ_15,0.118583121532021
age_70,ih_NQ_16,0.131423335211198
age_70,ih_NQ_17,0.146674093465836
age_70,L_NQ,6.56614733076586
age_70,MPL_NQ,0.266882335619788
age_70,penind_NQ,0.145642298020547
age_70,pi_NQ,0.7
age_70,Psc_NQ,6.74195295325957
age_70,y,4.20818848383348
age_70,c,3.11355143057979
age_70,I,0.0670609245540761
age_70,Ih,0.521815371995351
age_70,g,0.420818848383348
age_70,r,0.356510331029521
age_70,kbar,3.3530462277038
age_70,nbar,4.63848517824595
age_70,Ptot,12.7225141702577
age_70,Pret,3.09115280845834
age_70,Tw,1.28813082002008
age_70,Deped,0.0849419083209059
age_70,rd,0.356510331029521
age_70,H,91.9766513556451
age_70,R,0.376510331029521
age_70,beq,0.0276412949773094
age_70,Tc,0.311405947803677
age_70,Tk,0.450276167770182
age_70,penbase,2.07692268816654
age_70,retire,0.589146387736687
age_70,Def,-0.450078800821827
age_70,D,1.26245654515004
age_70,lambc,2.4743793154424
age_70,Retirepart,36.8277687479997
age_70,Edpart,4.24780125520076
age_70,Gpart,26.3055491057141
age_70,Ihpart,32.6188808910855
age_70,Defratio,-0.106953099308856
age_70,Dratio,0.3
age_70,Gratio,0.1
age_70,Ihratio,0.124
age_70,Penratio,0.14
age_70,Edratio,0.0161479284774864
age_70,Tkratio,0.107
age_70,Tcratio,0.074
age_70,Twratio,0.306101027786343
age_70,rhop,1.12141044112533
age_70,tauw,0.437287182551918
age_70,tauk,0.273645194303421
age_70,tauc,0.100016317297732
age_70,v,0.8
age_70,A,1
age_70,tauf,0
age_70,xpop,1
age_70,h_Q_1,100
age_70,mig_Q_2,0
age_70,med_Q_2,0
age_70,pi_ss,0
age_70,mig_Q_3,0
age_70,med_Q_3,0
age_70,mig_Q_4,0
age_70,med_Q_4,0
age_70,mig_Q_5,0
age_70,med_Q_5,0
age_70,mig_Q_6,0
age_70,med_Q_6,0
age_70,mig_Q_7,0
age_70,med_Q_7,0
age_70,mig_Q_8,0
age_70,med_Q_8,0
age_70,mig_Q_9,0
age_70,med_Q_9,0
age_70,mig_Q_10,0
age_70,med_Q_10,0
age_70,mig_Q_11,0
age_70,med_Q_11,0
age_70,mig_Q_12,0
age_70,med_Q_12,0
age_70,mig_Q_13,0
age_70,med_Q_13,0
age_70,mig_Q_14,0
age_70,med_Q_14,0
age_70,mig_Q_15,0
age_70,med_Q_15,0
age_70,mig_Q_16,0
age_70,med_Q_16,0
age_70,mig_Q_17,0
age_70,med_Q_17,0
age_70,h_NQ_1,100
age_70,mig_NQ_2,0
age_70,med_NQ_2,0
age_70,mig_NQ_3,0
age_70,med_NQ_3,0
age_70,mig_NQ_4,0
age_70,med_NQ_4,0
age_70,mig_NQ_5,0
age_70,med_NQ_5,0
age_70,mig_NQ_6,0
age_70,med_NQ_6,0
age_70,mig_NQ_7,0
age_70,med_NQ_7,0
age_70,mig_NQ_8,0
age_70,med_NQ_8,0
age_70,mig_NQ_9,0
age_70,med_NQ_9,0
age_70,mig_NQ_10,0
age_70,med_NQ_10,0
age_70,mig_NQ_11,0
age_70,med_NQ_11,0
age_70,mig_NQ_12,0
age_70,med_NQ_12,0
age_70,mig_NQ_13,0
age_70,med_NQ_13,0
age_70,mig_NQ_14,0
age_70,med_NQ_14,0
age_70,mig_NQ_15,0
age_70,med_NQ_15,0
age_70,mig_NQ_16,0
age_70,med_NQ_16,0
age_70,mig_NQ_17,0
age_70,med_NQ_17,0
